,title,byline,dates,datetime
934,"Hong Kong to get another American-style school: An new international school is about to open in Tai Po aimed at preparing students for colleges in the US, writes Charlotte Chang",,05 Jan 2016.,2016-01-05
1132,Socam Development sells Guizhou land site to Country Garden for HK$463m: Shui On unit is latest to exit third-tier mainland cities with asset sale to Country Garden,,06 Jan 2016.,2016-01-06
1131,"What slowdown? Arch Capital is still upbeat on China's property market: Richard Yue, co-founder of real estate private equity manager Arch Capital, has learned how to survive the market's mood swings after 26 years witnessing upheavals in HK and the mainland",,06 Jan 2016.,2016-01-06
1130,'China Mobile is set to become a cash machine': Riches lie in store as carrier readies for 4G but rivals still playing catch-up: Carrier eyeing profitable nationwide roll-out of 4G infrastructure as rivals like China Unicom play catch up by targeting affluent cities only,,06 Jan 2016.,2016-01-06
1129,standalone NBA pic,,06 Jan 2016,2016-01-06
1128,"NFLBLACKMONDAYNFL-Black Monday fairly quiet as Giants' Coughlin resignsBy Larry FineJan 4 (Reuters) -: Black Monday has become a traditional bloodletting, but not this season",,06 Jan 2016,2016-01-06
1127,Improving Chan eyes missing Fanling prize,,06 Jan 2016,2016-01-06
1126,Boxing: Pacquiao 'to retire' after Bradley fight: Filipino reveals April bout will be his last before quitting to focus on running for Senate,,06 Jan 2016,2016-01-06
1125,standalone pic Nice fails goal save,,06 Jan 2016,2016-01-06
1124,"The impossible just got harder, that's why nobody cares: Global Sprint Challenge limps on with even more difficult criteria after Singaporean withdrawal",,06 Jan 2016,2016-01-06
1120,Mystery over Hong Kong bookseller's disappearance will only make it harder for Beijing to win hearts and minds,,06 Jan 2016,2016-01-06
1122,Commingling numbers offer Jockey Club New Year cheer,,06 Jan 2016,2016-01-06
1121,CY Leung denies asking private sector not to donate to Hong Kong universities,,06 Jan 2016,2016-01-06
1133,Prize addition for speed series to lure HK horses abroad: US$1 million bonus on offer as the Chairman's Sprint is added to the Global Sprint Challenge,,06 Jan 2016.,2016-01-06
1119,Sacred history,,06 Jan 2016,2016-01-06
1118,"Books banned in mainland China sell well in Taiwan, thanks to mainland visitors: Books about political intrigue sell the best to island's many visiting Chinese, chains say",,06 Jan 2016,2016-01-06
1117,"Football: Leicester sign teenager Gray from BirminghamLondon, Jan 4, 2016 (AFP) -",,06 Jan 2016,2016-01-06
1115,CONTACT US,,06 Jan 2016,2016-01-06
1114,"Sitcoms, superheroes and shady politicians: the most popular US TV programmes in China, according to a website searches",,06 Jan 2016,2016-01-06
1113,"Emerging markets around Southeast Asia set to become property investment hotspots in 2016: Forecasts for this year see Southeast Asian markets performing well, writes Peta Tomlinson","Tomlinson, Peta.",06 Jan 2016,2016-01-06
1123,'Hidden' letter takes centre stage in trial of controversial Hong Kong businessman Lew Mon-hung: Lawyer for Lew Mon-hung alleges that letter contained information favourable to his client,,06 Jan 2016,2016-01-06
1134,Little optimism about China's property destocking prospects: Destocking one of five economic targets but at the end of November empty inventory stood at a record 696 million square metres,,06 Jan 2016.,2016-01-06
1137,Hong Kong cycling fans urged to support Track World Cup,,06 Jan 2016.,2016-01-06
1136,Hong Kong stock connect with China's Shenzhen share market a recipe for increased volatility due to circuit breaker,,06 Jan 2016.,2016-01-06
1087,"China's video sites bet on American TV serials like Game of Thrones' new season amid rising craze among young educated Chinese: Young, educated generation fuelling the popularity of American serials",,06 Jan 2016,2016-01-06
1088,"Beijing calls for restraint in iran-saudi arabia row: Middle East rift unlikely to affect China's oil imports but could be a chance for Beijing to bargain with the two major suppliers on price, analyst says",,06 Jan 2016,2016-01-06
1089,Three arrested after Shenzhen taxi drivers' strike: Suspects held for damaging commercial vehicles during protest against mobile ride-hailing apps,,06 Jan 2016,2016-01-06
1090,"Inspectors head to pollution hub: State Council sends team, including graft-busters, to check on Hebei's emissions in move that will put more pressure on local officials",,06 Jan 2016,2016-01-06
1091,All in the family,,06 Jan 2016,2016-01-06
1092,Stock market regulators in China must fine-tune circuit breaker to avoid repeat of 'Black Monday',,06 Jan 2016,2016-01-06
1093,Hong Kong's new rail chief Frederick Ma has his work cut out to put MTR back on track,,06 Jan 2016,2016-01-06
1094,"The chill wind blowing through China's ailing coal industry: Excess capacity and weak demand have conspired against industry in Hegang, giving a glimpse of pain to come as China recalibrates its economy",,06 Jan 2016,2016-01-06
1095,Suspected arsonist arrested after 17 killed in bus fire in northern China,,06 Jan 2016,2016-01-06
1135,Inside the dorm-style Hong Kong apartments proving a hit with single young graduates: M3 founders plan to roll out more projects targeting single fresh graduates,,06 Jan 2016.,2016-01-06
1096,"Pollution rises in Eastern districts: Officials point to more hours of poor air quality in the east even as overall data for city improves, but green groups say they remain dissatisfied",,06 Jan 2016,2016-01-06
1145,Hong Kong property sales rebound in December: Volume still 30pc below the year-ago level despite increased new supply,,06 Jan 2016.,2016-01-06
1144,Boutique real estate fund has sights firmly set on China,,06 Jan 2016.,2016-01-06
1143,Chart of the day for January 6,,06 Jan 2016.,2016-01-06
1142,"China Insurance Investment set up to serve Beijing's strategic goals in ports, other projects: Money will be invested in energy, logistics and infrastructure projects in diversification push",,06 Jan 2016.,2016-01-06
1141,China officials use informal channels to 'extend' share sales ban on some stock holders: Extension seen for bar on sale of stocks by directors of mainland firms set to expire on Friday as CRSC appeals for compliance,,06 Jan 2016.,2016-01-06
1140,China property developers tap mainland bond markets in efforts to shore up capital base,,06 Jan 2016.,2016-01-06
1139,China's wobbly economy weighs negatively for yuan and other Asia currencies: August devaluation and pattern of weaker daily fixings points to Beijing's unofficial strategy to engineer a weaker currency to help revive economy,,06 Jan 2016.,2016-01-06
1138,Developers saddled with HK$1.3 billion in mortgage receivables following home loan push: Companies skirt bank regulations by offering first and second mortgages to boost slow sales,,06 Jan 2016.,2016-01-06
1112,"'Anything but a bargain': prospective buyers criticise Hong Kong's latest subsidised housing project: Visitors to Kai Tak development unimpressed with prices for subsidised homes, take wait-and-see approach on whether to buy into De Novo",,06 Jan 2016,2016-01-06
1146,Chinese shares extend losses as government props up markets; circuit breaker seen causing more trading shutdowns in days ahead: 'National Team' weighs in to support markets as restriction on directors selling may be extended,,06 Jan 2016.,2016-01-06
1111,"Backed by rural power, young lawyer ousts incumbent to become chairman of Hong Kong's Yuen Long District Council",,06 Jan 2016,2016-01-06
1116,"Supersize me and my kids: Metabolic disorders caused by high-fat diet can be passed on to offspring, study finds: The effects of a high-fat diet can be passed on to the next generation via RNA, studies find",,06 Jan 2016,2016-01-06
1109,"Hong Kong gets dark and stormy: first January amber rainstorm warning issued: December second-darkest month since records began in 1961, with 75 hours of bright sunshine",,06 Jan 2016,2016-01-06
1103,Pupil alerts teacher to possible test paper leak: Court hears that school applicant said words cited were used by mother in test revision,,06 Jan 2016,2016-01-06
1102,The CSRC poised to extend restrictions on stock sales by major shareholders: Mainland securities watchdog likely to extend curbs on secondary market share disposals to avoid another sell-off following Monday's falls,,06 Jan 2016,2016-01-06
1101,Dubious lawmakers ask: why would missing Hong Kong bookseller Lee Bo go to mainland China 'his own way'?: Foreign minister says missing Lee Bo is first and foremost a Chinese citizen,,06 Jan 2016,2016-01-06
1100,Letter of reassurance sparks more questions than answers,,06 Jan 2016,2016-01-06
1098,Back on track: new MTR chief vows to complete work on three rail lines that missed deadlines,,06 Jan 2016,2016-01-06
1099,Subsidised homes in Hong Kong for lower-income families and a special project for the elderly are far too costly,,06 Jan 2016,2016-01-06
1104,Falling flat? Hong Kong's first non-subsidised elderly housing project sparks low interest: First non-subsidised development with lifelong rentals for senior residents has lacklustre uptake,,06 Jan 2016,2016-01-06
1097,Chongqing comes in from the cold with visit from Xi: President's tour the first by a top leader to the booming municipality in more than eight years,,06 Jan 2016,2016-01-06
1110,Driver in coma after car plunges through wall of multi-storey Hong Kong car park,,06 Jan 2016,2016-01-06
1105,"'You need to face this problem': Hong Kong lawmaker urges better use of vacant school premises: Criticised for wasting resources, lands chiefs agrees to timetable but Education Bureau insists empty buildings should be kept for emergencies",,06 Jan 2016,2016-01-06
1106,Turning the page on lucrative industry?: Signs of jitters among local publishers as at least one major store pulls banned books from shelves,,06 Jan 2016,2016-01-06
1107,TIMELINE of a mystery,,06 Jan 2016,2016-01-06
1108,"Missing Hong Kong bookseller: Lee Bo's friends on a 'friendly, and not high-profile' man at the centre of the mystery",,06 Jan 2016,2016-01-06
1281,Japan on display,,07 Jan 2016,2016-01-07
1296,N. Korea's H-bomb test condemned by Beijing China condemns N Korea's H-bomb test: Headache for China as Pyongyang's nuclear test deals blow to relationship and leaves it with dilemma over likely international sanctions,,07 Jan 2016,2016-01-07
1282,"Army holds on to top jobs in PLA overhaul: Land forces personnel retain grip on most senior posts in the restructured military but new line-up is transitional and a compromise, analysts say",,07 Jan 2016,2016-01-07
1280,Hong Kong must introduce a cooling-off period for service contracts to protect consumers,,07 Jan 2016,2016-01-07
1297,"Before he vanished, Hong Kong bookseller thought no harm would come to him if he stayed away from mainland",,07 Jan 2016,2016-01-07
1294,Hong Kong lawmaker Ng Leung-sing is making a name for himself - for all the wrong reasons,,07 Jan 2016,2016-01-07
1298,Supplies of individual brands of baby milk formula still tight in some areas of Hong Kong despite curbs: Pharmacies report shortages of Friso and Mead Johnson; lawmaker says curbs must remain,,07 Jan 2016,2016-01-07
